"","Name","Age","Boarded","Position","Lifeboat","Body","Sex","Class","Group","Survived","ID","Adult"
"1872","Levett, Mr. George Alfred",21,"B","Assistant Pantryman",NA,NA,"m",0,"Victualling",FALSE,1872,TRUE
"1873","Lewis, Mr. Arthur Ernest",27,"S","Steward","15",NA,"m",0,"Victualling",TRUE,1873,TRUE
"1874","Light, Mr. C.",23,"S","Plate Steward",NA,NA,"m",0,"Victualling",FALSE,1874,TRUE
"1875","Littlejohn, Mr. Alexander James",40,"B","Saloon Steward","13",NA,"m",0,"Victualling",TRUE,1875,TRUE
"1876","Lloyd, Mr. Humphrey",32,"B","Saloon Steward",NA,"57MB","m",0,"Victualling",FALSE,1876,TRUE
"1877","Locke, Mr. A.",33,"S","Scullion",NA,NA,"m",0,"Victualling",FALSE,1877,TRUE
"1878","Longmuir, Mr. John Dickson",19,"S","Assistant Pantry Steward",NA,NA,"m",0,"Victualling",FALSE,1878,TRUE
"1879","Lovell, Mr. John",38,"S","Grill Cook",NA,NA,"m",0,"Victualling",FALSE,1879,TRUE
"1880","Lucas, Mr. William",34,"B","Saloon Steward","A",NA,"m",0,"Victualling",TRUE,1880,TRUE
"1881","Lydiatt, Mr. Charles",38,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1881,TRUE
"1882","Mabey, Mr. J.",23,"S","Steward",NA,NA,"m",0,"Victualling",FALSE,1882,TRUE
"1883","Mackay, Mr. Charles Donald",34,"B","Saloon Steward","11",NA,"m",0,"Victualling",TRUE,1883,TRUE
"1884","Mackie, Mr. George William",34,"S","Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,1884,TRUE
"1885","Major, Mr. Thomas Edgar",35,"B","Bath Steward",NA,NA,"m",0,"Victualling",FALSE,1885,TRUE
"1886","Mantle, Mr. Roland Frederick",36,"S","Steward",NA,NA,"m",0,"Victualling",FALSE,1886,TRUE
"1887","Marks, Mr. J.",26,"S","Assistant Pantryman Steward",NA,NA,"m",0,"Victualling",FALSE,1887,TRUE
"1888","Marriott, Mr. J.W.",20,"S","Assistant Pantryman Steward",NA,"2MB","m",0,"Victualling",FALSE,1888,TRUE
"1889","Marsden, Miss Evelyn",28,"S","Stewardess","16",NA,"f",0,"Victualling",TRUE,1889,TRUE
"1890","Martin, Mrs. Annie",33,"S","Stewardess","11",NA,"f",0,"Victualling",TRUE,1890,TRUE
"1891","Martin, Mr. F.",29,"S","Scullion","13",NA,"m",0,"Victualling",TRUE,1891,TRUE
"1892","Maynard, Mr. Isaac Hiram",31,"B","Entre Cook","B",NA,"m",0,"Victualling",TRUE,1892,TRUE
"1893","Maytum, Mr. Alfred",52,"B","Chief Butcher",NA,"141MB","m",0,"Victualling",FALSE,1893,TRUE
"1894","McCarthy, Mr. Frederick",36,"S","Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,1894,TRUE
"1895","McCawley, Mr. Thomas W.",36,"B","Gymnasium Steward",NA,NA,"m",0,"Victualling",FALSE,1895,TRUE
"1896","McElroy, Mr. Hugh Walter",37,"S","Purser",NA,"157MB","m",0,"Victualling",FALSE,1896,TRUE
"1897","McGrady, Mr. James",27,"S","Saloon Steward",NA,"330A","m",0,"Victualling",FALSE,1897,TRUE
"1898","McLaren, Mrs.",40,"S","Stewardess","5",NA,"f",0,"Victualling",TRUE,1898,TRUE
"1899","McMicken, Mr. Arthur",23,"B","Saloon Steward","11",NA,"m",0,"Victualling",TRUE,1899,TRUE
"1900","McMicken, Mr. Benjamin Tucker",21,"B","Second Pantry Steward",NA,NA,"m",0,"Victualling",FALSE,1900,TRUE
"1901","McMullin, Mr. James",31,"B","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1901,TRUE
"1902","McMurray, Mr. William Ernest",43,"B","Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,1902,TRUE
"1903","Mellor, Mr. Arthur",34,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1903,TRUE
"1904","Middleton, Mr. M.V.",24,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1904,TRUE
"1905","Mills, Mr. Christopher",51,"S","Butcher","C",NA,"m",0,"Victualling",TRUE,1905,TRUE
"1906","Mishellamy, Mr. Abraham",52,"B","Printer Steward",NA,NA,"m",0,"Victualling",FALSE,1906,TRUE
"1907","Moore, Mr. Alfred Ernest",39,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1907,TRUE
"1908","Morgan (Bird), Mr. Charles Frederick",42,"S","Assistant Storekeeper",NA,NA,"m",0,"Victualling",FALSE,1908,TRUE
"1909","Morris, Mr. Frank Herbert",28,"B","Bathroom Steward","14",NA,"m",0,"Victualling",TRUE,1909,TRUE
"1910","Moss, Mr. William",34,"B","First Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1910,TRUE
"1911","Mullen, Mr. Thomas A.",20,"S","Steward",NA,"323M","m",0,"Victualling",FALSE,1911,TRUE
"1912","Neal, Mr. Henry",25,"S","Baker","13",NA,"m",0,"Victualling",TRUE,1912,TRUE
"1913","Nicholls, Mr. Sidney",39,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1913,TRUE
"1914","Nichols, Mr. A. D.",34,"S","Steward",NA,NA,"m",0,"Victualling",FALSE,1914,TRUE
"1915","Nichols, Mr. Walter Henry",35,"S","Steward","15",NA,"m",0,"Victualling",TRUE,1915,TRUE
"1916","O'Connor, Mr. Thomas Peter",39,"B","Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,1916,TRUE
"1917","Olive, Mr. Ernest Roskelly",28,"S","Clothes Presser Steward",NA,NA,"m",0,"Victualling",FALSE,1917,TRUE
"1918","Orpet, Mr. Walter Hayward",31,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1918,TRUE
"1919","Orr, Mr. J.",40,"S","Assistant Vegetable Cook",NA,NA,"m",0,"Victualling",FALSE,1919,TRUE
"1920","Osbourne, Mr. William Edward",32,"B","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1920,TRUE
"1921","Owen, Mr. Lewis",49,"S","Assistant Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1921,TRUE
"1922","Pacey, Mr. Reginald Ivan",17,"S","Lift Steward",NA,NA,"m",0,"Victualling",FALSE,1922,TRUE
"1923","Paintin, Mr. James Arthur",29,"S","Captain's Steward",NA,NA,"m",0,"Victualling",FALSE,1923,TRUE
"1924","Parsons, Mr. Edward",35,"S","Chief Storekeeper",NA,NA,"m",0,"Victualling",FALSE,1924,TRUE
"1925","Parsons, Mr. Richard",18,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1925,TRUE
"1926","Pearce, Mr. Alfred Ernest",24,"S","Steward",NA,NA,"m",0,"Victualling",FALSE,1926,TRUE
"1927","Pearcey, Mr. Albert Victor",32,"S","Steward","C",NA,"m",0,"Victualling",TRUE,1927,TRUE
"1928","Pennal, Mr. Thomas Francis",33,"S","Bath Steward",NA,NA,"m",0,"Victualling",FALSE,1928,TRUE
"1929","Penny, Mr. William Far",30,"S","Assistant Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1929,TRUE
"1930","Penrose, Mr. John Poole",49,"B","Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,1930,TRUE
"1931","Perkins, Mr. Laurence Alexander",22,"S","Telephone Steward",NA,NA,"m",0,"Victualling",FALSE,1931,TRUE
"1932","Perrin, Mr. William Charles",39,"S","Boots Steward",NA,NA,"m",0,"Victualling",FALSE,1932,TRUE
"1933","Perriton, Mr. Hubert Prouse",31,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1933,TRUE
"1934","Petty, Mr. Edwin Henry",25,"S","Bedroom Steward",NA,"82MB","m",0,"Victualling",FALSE,1934,TRUE
"1935","Pfropper, Mr. Richard",30,"S","Saloon Steward","9",NA,"m",0,"Victualling",TRUE,1935,TRUE
"1936","Phillimore, Mr. Harold Charles William",23,"B","Saloon Steward","14",NA,"m",0,"Victualling",TRUE,1936,TRUE
"1937","Phillips, Mr. John George ""Jack""",25,"B","Telegraphist",NA,NA,"m",0,"Victualling",FALSE,1937,TRUE
"1938","Platt, Mr. W.",18,"B","Scullion",NA,NA,"m",0,"Victualling",FALSE,1938,TRUE
"1939","Pook, Mr. P.",34,"B","Assistant Pantry",NA,NA,"m",0,"Victualling",FALSE,1939,TRUE
"1940","Port, Mr. Frank",32,"B","Steward","13",NA,"m",0,"Victualling",TRUE,1940,TRUE
"1941","Porteus, Mr. Thomas",32,"B","Butcher",NA,NA,"m",0,"Victualling",FALSE,1941,TRUE
"1942","Prentice, Mr. Frank Winnold",22,"B","Storekeeper","4",NA,"m",0,"Victualling",TRUE,1942,TRUE
"1943","Prichard, Mrs. Alice",33,"B","Stewardess","11",NA,"f",0,"Victualling",TRUE,1943,TRUE
"1944","Prideaux, Mr. John Arthur ""Jack""",23,"B","Steward",NA,NA,"m",0,"Victualling",FALSE,1944,TRUE
"1945","Prior, Mr. Harold John",21,"B","Steward","11",NA,"m",0,"Victualling",TRUE,1945,TRUE
"1946","Proctor, Mr. Charles",40,"B","Chef",NA,NA,"m",0,"Victualling",FALSE,1946,TRUE
"1947","Pryce, Mr. Charles William",22,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1947,TRUE
"1948","Pugh, Mr. Alfred",20,"S","Steward","14",NA,"m",0,"Victualling",TRUE,1948,TRUE
"1949","Puzey, Mr. John E.",35,"B","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1949,TRUE
"1950","Randall, Mr. Frank Henry",27,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1950,TRUE
"1951","Ransom, Mr. James",33,"B","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1951,TRUE
"1952","Rattonbury, Mr. William Henry",36,"B","Assistant Boots Steward",NA,NA,"m",0,"Victualling",FALSE,1952,TRUE
"1953","Ray, Mr. Frederick Dent",32,"B","Saloon Steward","13",NA,"m",0,"Victualling",TRUE,1953,TRUE
"1954","Reed, Mr. Charles S.",43,"S","Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,1954,TRUE
"1955","Revell, Mr. William",31,"B","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1955,TRUE
"1956","Rice, Mr. John Reginald",25,"S","Clerk",NA,"64MB","m",0,"Victualling",FALSE,1956,TRUE
"1957","Rice, Mr. John Reginald",25,"S","Steward",NA,NA,"m",0,"Victualling",FALSE,1957,TRUE
"1958","Ricks, Mr. Cyril G.",23,"S","Storekeeper",NA,"100MB","m",0,"Victualling",FALSE,1958,TRUE
"1959","Ridout, Mr. W.",29,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1959,TRUE
"1960","Rimmer, Mr. Gilbert",27,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1960,TRUE
"1961","Roberton, Mr. George Edward",19,"S","Assistant Saloon Steward",NA,"127MB","m",0,"Victualling",FALSE,1961,TRUE
"1962","Roberts, Mr. Frank John",36,"B","Third Butcher",NA,"231MB","m",0,"Victualling",FALSE,1962,TRUE
"1963","Roberts, Mr. Hugh H.",40,"S","Bedroom Steward",NA,"93MB","m",0,"Victualling",FALSE,1963,TRUE
"1964","Roberts, Mrs. Mary Kezziah (née Humphrys)",41,"S","Saloon Steward","16",NA,"f",0,"Victualling",TRUE,1964,TRUE
"1965","Robinson, Mrs. Annie",40,"S","Stewardess","11",NA,"f",0,"Victualling",TRUE,1965,TRUE
"1966","Robinson, Mr. James William",30,"S","Saloon Steward",NA,"151MB","m",0,"Victualling",FALSE,1966,TRUE
"1967","Rogers, Mr. Edward James William",32,"S","Assistant Storekeeper",NA,"282MB","m",0,"Victualling",FALSE,1967,TRUE
"1968","Rogers, Mr. Michael",27,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1968,TRUE
"1969","Ross, Mr. Horace Leopold",36,"S","Scullion","13",NA,"m",0,"Victualling",TRUE,1969,TRUE
"1970","Rowe, Mr. Edward M.",31,"B","Saloon 1st Class Steward",NA,NA,"m",0,"Victualling",FALSE,1970,TRUE
"1971","Rule, Mr. Samuel James",58,"B","Bathroom Steward","15",NA,"m",0,"Victualling",TRUE,1971,TRUE
"1972","Russell, Mr. Boysie Richard",17,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1972,TRUE
"1973","Ryan, Mr. Tom",27,"S","Third Class Steward",NA,"264{?}MB[23]","m",0,"Victualling",FALSE,1973,TRUE
"1974","Ryerson, Mr. William Edwy",32,"S","Saloon Steward","9",NA,"m",0,"Victualling",TRUE,1974,TRUE
"1975","Samuel, Mr. Owen Wilmore",41,"S","Saloon Steward",NA,"217MB","m",0,"Victualling",FALSE,1975,TRUE
"1976","Saunders, Mr. D. E.",26,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1976,TRUE
"1977","Savage, Mr. Charles J.",23,"S","Saloon Steward","11",NA,"m",0,"Victualling",TRUE,1977,TRUE
"1978","Scott, Mr. John",21,"S","Boots Steward",NA,NA,"m",0,"Victualling",FALSE,1978,TRUE
"1979","Scovell, Mr. Robert",42,"S","Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1979,TRUE
"1980","Sedunary, Mr. Sidney Francis",25,"S","Third Class Steward",NA,"178MB","m",0,"Victualling",FALSE,1980,TRUE
"1981","Shea, Mr. John",39,"B","Saloon Steward",NA,"11MB","m",0,"Victualling",FALSE,1981,TRUE
"1982","Slight, Mr. Harry John",35,"S","Steward",NA,"21{?}MB[21]","m",0,"Victualling",FALSE,1982,TRUE
"1983","Sloan, Miss Mary",28,"S","Stewardess",NA,NA,"f",0,"Victualling",FALSE,1983,TRUE
"1984","Slocombe, Mrs. Maud (née Waldon)",30,"S","Turkish Bath Stewardess",NA,NA,"f",0,"Victualling",FALSE,1984,TRUE
"1985","Smillie, Mr. John",38,"B","Saloon Steward",NA,"91MB","m",0,"Victualling",FALSE,1985,TRUE
"1986","Smith, Mr. Charles Edward",38,"S","Bed Room Steward",NA,"329MM","m",0,"Victualling",FALSE,1986,TRUE
"1987","Smith, Mr. F",20,"S","Assistant Pantryman Steward",NA,"240{?}MBSee[21]","m",0,"Victualling",FALSE,1987,TRUE
"1988","Smith, Miss Katherine E.",42,"S","Stewardess",NA,NA,"f",0,"Victualling",FALSE,1988,TRUE
"1989","Snape, Mrs Lucy Violet",22,"S","Stewardess",NA,NA,"m",0,"Victualling",FALSE,1989,TRUE
"1990","Stap, Miss Sarah Agnes",47,"S","Stewardess",NA,NA,"f",0,"Victualling",FALSE,1990,TRUE
"1991","Stone, Mr. Edmond J.",26,"S","First class Bedroom Steward",NA,"41MB[24]","m",0,"Victualling",FALSE,1991,TRUE
"1992","Stone, Mr. Edward Thomas",30,"S","First class Bedroom Steward",NA,"243MB[24]","m",0,"Victualling",FALSE,1992,TRUE
"1993","Talbot, Mr. George Frederick Charles.",27,"S","Steward",NA,"150MB","m",0,"Victualling",FALSE,1993,TRUE
"1994","Taylor, Mr. William",21,"S","Boots Steward",NA,"36{?}MB[21]","m",0,"Victualling",FALSE,1994,TRUE
"1995","Teuton, Mr. Thomas Moore",32,"S","Saloon Steward",NA,"226MB","m",0,"Victualling",FALSE,1995,TRUE
"1996","Toshack, Mr. James A.",30,"S","First Class Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1996,TRUE
"1997","Turner, Mr. Leopold",28,"B","First Class Saloon Steward",NA,"23MB","m",0,"Victualling",FALSE,1997,TRUE
"1998","Veal, Mr. Thomas H.E.",38,"S","First Class Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,1998,TRUE
"1999","Wake, Mr. T.",32,"S","Asst. Baker",NA,NA,"m",0,"Victualling",FALSE,1999,TRUE
"2000","Wallis, Mrs Catherine Jane",35,"S","Second Class Matron",NA,NA,"f",0,"Victualling",FALSE,2000,TRUE
"2001","Walpole, Mr. James",48,"B","Chief Pantryman",NA,NA,"m",0,"Victualling",FALSE,2001,TRUE
"2002","Walsh, Miss Catherine",32,"S","Stewardess",NA,NA,"f",0,"Victualling",FALSE,2002,TRUE
"2003","Ward, Mr. Edward",34,"S","First Class Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,2003,TRUE
"2004","Ward, Mr. Percy T.",38,"S","First Class Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,2004,TRUE
"2005","Ward, Mr. William",36,"S","First Class Saloon Steward","9",NA,"m",0,"Victualling",TRUE,2005,TRUE
"2006","Wareham, Mr. Robert Arthur",36,"S","First Class Bedroom Steward",NA,"246MB","m",0,"Victualling",FALSE,2006,TRUE
"2007","Warwick, Mr. Thomas",35,"S","First Class Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,2007,TRUE
"2008","Weatherston, Mr. Thomas",24,"B","First Class Bedroom Steward",NA,NA,"m",0,"Victualling",FALSE,2008,TRUE
"2009","Weikman, Mr. Augustus Henry",51,"S","First Class Barber","A",NA,"m",0,"Victualling",TRUE,2009,TRUE
"2010","White, Mr. Arthur",37,"S","Third Class Barber",NA,"247MB","m",0,"Victualling",FALSE,2010,TRUE
"2011","White, Mr. Edward Joseph",27,"S","Glory Hole Steward",NA,"272MB","m",0,"Victualling",FALSE,2011,TRUE
"2012","White, Mr. L.",32,"S","First Class Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,2012,TRUE
"2013","Whiteley, Mr. Thomas",18,"S","First Class Saloon Steward","B",NA,"m",0,"Victualling",TRUE,2013,TRUE
"2014","Whitford, Mr. A.H.",37,"S","Second Class Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,2014,TRUE
"2015","Whittman, Mr. Henry",34,"S","First Class Bedroom Steward",NA,"315MB","m",0,"Victualling",FALSE,2015,TRUE
"2016","Widgery, Mr. James G.",37,"S","Second Class Bath Steward","9",NA,"m",0,"Victualling",TRUE,2016,TRUE
"2017","Wildebank, Mr. Alfred E.",39,"S","Asst. Cook","13",NA,"m",0,"Victualling",TRUE,2017,TRUE
"2018","Williams, Mr. Walter J.",28,"S","Second Class Saloon Steward","13",NA,"m",0,"Victualling",TRUE,2018,TRUE
"2019","Willis, Mr. William",66,"S","Third Class Steward",NA,NA,"m",0,"Victualling",FALSE,2019,TRUE
"2020","Wiltshire, Mr. W.",33,"S","Asst. Butcher",NA,NA,"m",0,"Victualling",FALSE,2020,TRUE
"2021","Witter, Mr. James W.C.",31,"S","Second Class Smoking Room Steward","11",NA,"m",0,"Victualling",TRUE,2021,TRUE
"2022","Wood, Mr. J.T.",40,"S","Second Class Saloon Steward",NA,NA,"m",0,"Victualling",FALSE,2022,TRUE
"2023","Wormald, Mr. Frederick William",36,"S","First Class Saloon Steward",NA,"144MB","m",0,"Victualling",FALSE,2023,TRUE
"2024","Wrapson, Mr. Frederick B.",19,"S","Asst. Pantryman",NA,NA,"m",0,"Victualling",FALSE,2024,TRUE
"2025","Wright, Mr. Frederick",24,"S","Squash Court Steward",NA,NA,"m",0,"Victualling",FALSE,2025,TRUE
"2026","Wright, Mr. William",40,"S","Glory Hole Steward","13",NA,"m",0,"Victualling",TRUE,2026,TRUE
"2027","Yearsley, Mr. Harry",38,"S","First Class Saloon Steward","9",NA,"m",0,"Victualling",TRUE,2027,TRUE
"2028","Allaria, Mr. Battista Antonio",30,"S","Asst. Waiter",NA,"221MB","m",0,"restaurant",FALSE,2028,TRUE
"2029","Aspeslagh, Mr. Georges",26,"S","Asst. Plateman",NA,NA,"m",0,"restaurant",FALSE,2029,TRUE
"2030","Banfi, Mr. Ugo",24,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2030,TRUE
"2031","Basilico, Mr. Giovanni",27,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2031,TRUE
"2032","Bazzi, Mr. Narciso",33,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2032,TRUE
"2033","Bernardi, Mr. Battista",22,"S","Asst. Waiter",NA,"215MB","m",0,"restaurant",FALSE,2033,TRUE
"2034","Bertoldo, Mr. Fioravante Giuseppe",23,"S","Asst. Waiter",NA,"-","m",0,"restaurant",FALSE,2034,TRUE
"2035","Beux, Mr. David",26,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2035,TRUE
"2036","Bietrix, Mr. George Baptiste",28,"S","Cook",NA,NA,"m",0,"restaurant",FALSE,2036,TRUE
"2037","Blument, Mr. Jean Baptiste",26,"S","Pantryman",NA,NA,"m",0,"restaurant",FALSE,2037,TRUE
"2038","Bochet, Mr. Pierre Giuseppe",43,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2038,TRUE
"2039","Bolhuis, Mr. Hendrik ""Hennie""",21,"S","Larder Cook",NA,NA,"m",0,"restaurant",FALSE,2039,TRUE
"2040","Bowker, Miss Ruth",27,"S","Cashier","6",NA,"f",0,"restaurant",TRUE,2040,TRUE
"2041","Casali, Mr. Giulio",27,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2041,TRUE
"2042","Chaboisson, Mr. Adrien Finnin",25,"S","Roast Cook",NA,NA,"m",0,"restaurant",FALSE,2042,TRUE
"2043","Cornaire, Mr. Marcel Raymond André",19,"S","Asst. Roast Cook",NA,NA,"m",0,"restaurant",FALSE,2043,TRUE
"2044","Coutin, Mr. Auguste Louis",28,"S","Entrée Cook",NA,NA,"m",0,"restaurant",FALSE,2044,TRUE
"2045","Crovella, Mr. Luigi",17,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2045,TRUE
"2046","De Marsico, Mr. Giovanni",20,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2046,TRUE
"2047","Debreucq, Mr. Maurice Emile Victor",22,"S","Asst. Waiter",NA,"244MB","m",0,"restaurant",FALSE,2047,TRUE
"2048","Desvernine, Mr. Louis Gabriel",20,"S","Asst. Pastry Cook",NA,NA,"m",0,"restaurant",FALSE,2048,TRUE
"2049","Donati, Mr. Italo Francesco",17,"S","Asst. Waiter",NA,"311M","m",0,"restaurant",FALSE,2049,TRUE
"2050","Dornier, Mr. Louis Auguste",20,"S","Asst. Fish Cook",NA,NA,"m",0,"restaurant",FALSE,2050,TRUE
"2051","Fey, Mr. Carlo",30,"S","Scullion",NA,NA,"m",0,"restaurant",FALSE,2051,TRUE
"2052","Gatti, Mr. Gaspare Antonio Pietro ""Luigi""",37,"S","Restaurant Manager",NA,"13M","m",0,"restaurant",FALSE,2052,TRUE
"2053","Gilardino, Mr. Vincenzo Pio",31,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2053,TRUE
"2054","Grosclaude, Mr. Gérald",24,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2054,TRUE
"2055","Jaillet, Mr. Henri Marie",28,"S","Pastry Cook",NA,"277MB","m",0,"restaurant",FALSE,2055,TRUE
"2056","Janin, Mr. Claude Marie",29,"S","Soup Cook",NA,NA,"m",0,"restaurant",FALSE,2056,TRUE
"2057","Jeffery, Mr. William Alfred",28,"S","Controller",NA,NA,"m",0,"restaurant",FALSE,2057,TRUE
"2058","Jouannault, Mr. Georges Jules",24,"S","Asst. Sauce Cook",NA,NA,"m",0,"restaurant",FALSE,2058,TRUE
"2059","Martin, Miss Margaret Edwina ""Mabel""",20,"S","Cashier","6",NA,"f",0,"restaurant",TRUE,2059,TRUE
"2060","Mattmann, Mr. Adolf",20,"S","Ice Man",NA,NA,"m",0,"restaurant",FALSE,2060,TRUE
"2061","Maugé, Mr. Paul Achille Maurice Germain",25,"S","Kitchen Clerk","13",NA,"m",0,"restaurant",TRUE,2061,TRUE
"2062","Monteverdi, Mr. Giovanni",23,"S","Cook",NA,NA,"m",0,"restaurant",FALSE,2062,TRUE
"2063","Monrós, Mr. Joan Xavier",20,"S","Asst. Waiter",NA,"27MB","m",0,"restaurant",FALSE,2063,TRUE
"2064","Nannini, Mr. Francesco Luigi",42,"S","Head Waiter",NA,NA,"m",0,"restaurant",FALSE,2064,TRUE
"2065","Pachera, Mr. Jean Baptiste Stanislas",19,"S","Asst. Larder Cook",NA,NA,"m",0,"restaurant",FALSE,2065,TRUE
"2066","Pedrini, Mr. Alessandro",21,"S","Asst. Waiter",NA,"104MB","m",0,"restaurant",FALSE,2066,TRUE
"2067","Peracchio, Mr. Alberto",20,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2067,TRUE
"2068","Peracchio, Mr. Sebastiano",17,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2068,TRUE
"2069","Perotti, Mr. Alfonso",20,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2069,TRUE
"2070","Phillips, Mr. Walter John",35,"S","Storekeeper",NA,NA,"m",0,"restaurant",FALSE,2070,TRUE
"2071","Piatti, Mr. Luigi",17,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2071,TRUE
"2072","Piazza, Mr. Pompeo",30,"S","Waiter",NA,"266MB","m",0,"restaurant",FALSE,2072,TRUE
"2073","Poggi, Mr. Emilio",28,"S","Waiter",NA,"301MB","m",0,"restaurant",FALSE,2073,TRUE
"2074","Price, Mr. Ernest",17,"S","Barman",NA,"186MB","m",0,"restaurant",FALSE,2074,TRUE
"2075","Ratti, Mr. Enrico",21,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2075,TRUE
"2076","Ricaldone, Mr. Rinaldo Renato",22,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2076,TRUE
"2077","Rigozzi, Mr. Abele",22,"S","Asst. Waiter",NA,"115MB","m",0,"restaurant",FALSE,2077,TRUE
"2078","Rotta, Mr. Angelo Mario",23,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2078,TRUE
"2079","Rousseau, Mr. Pierre",49,"S","Chef",NA,NA,"m",0,"restaurant",FALSE,2079,TRUE
"2080","Saccaggi, Mr. Giovanni Giuseppe Emilio",24,"S","Asst. Waiter",NA,NA,"m",0,"restaurant",FALSE,2080,TRUE
"2081","Salussolia, Mr. Giovanni",25,"S","Glass Man",NA,NA,"m",0,"restaurant",FALSE,2081,TRUE
"2082","Sartori, Mr. Lazar",24,"S","Asst. Glass Man",NA,NA,"m",0,"restaurant",FALSE,2082,TRUE
"2083","Scavino, Mr. Candido",42,"S","Carver",NA,NA,"m",0,"restaurant",FALSE,2083,TRUE
"2084","Sesia, Mr. Giacomo",24,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2084,TRUE
"2085","Testoni, Mr. Ercole",23,"S","Asst. Glass Man",NA,NA,"m",0,"restaurant",FALSE,2085,TRUE
"2086","Tietz, Mr. Karl",27,"S","Kitchen Porter",NA,NA,"m",0,"restaurant",FALSE,2086,TRUE
"2087","Turvey, Mr. Charles",16,"S","Page Boy",NA,NA,"m",0,"restaurant",FALSE,2087,TRUE
"2088","Urbini, Mr. Roberto",22,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2088,TRUE
"2089","Valvassori, Mr. Ettore Luigi",35,"S","Waiter",NA,NA,"m",0,"restaurant",FALSE,2089,TRUE
"2090","Vicat, Mr. Alphonse Jean Eugene",21,"S","Cook",NA,NA,"m",0,"restaurant",FALSE,2090,TRUE
"2091","Villvarlange, Mr. Pierre Léon Gabriel",19,"S","Asst. Soup Cook",NA,NA,"m",0,"restaurant",FALSE,2091,TRUE
"2092","Vine, Mr. H.",18,"S","Asst. Controller",NA,NA,"m",0,"restaurant",FALSE,2092,TRUE
